TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,7575,7575,1,Kapolet,Kapolet,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,16.25,13.4612937274148,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7576,7576,1,Kapsaret,Kapsaret,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,10.08,12.9017218293099,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7577,7577,1,Kaptagat,Kaptagat,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,129.85,117.808169587548,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7581,7581,1,Karura,Karura,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,10.45,9.62927503885226,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-110,KEN,KEN
Polygon,7582,7582,1,Kasigau,Kasigau,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.02,8.78307672865269,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-300,KEN,KEN
Polygon,7583,7583,1,Katende,Katende,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,9.33,17.6665394296321,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7584,7584,1,Katimok,Katimok,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,20.19,19.4345185254461,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7587,7587,1,Kerrer,Kerrer,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,22.41,32.5642878749452,Not Applicable,0,Designated,1954,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7588,7588,1,Kessop,Kessop,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,19.71,24.8422125694086,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7590,7590,1,Kiagu,Kiagu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,13.61,7.48711047260324,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7592,7592,1,Kiambu,Kiambu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.49,1.6456109240787,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,7595,7595,1,Kibwezi,Kibwezi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,58.5,23.1213152589121,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7596,7596,1,Kieiga,Kieiga,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,5.73,5.98975261459941,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7597,7597,1,Kierera,Kierera,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.77,4.50268841974377,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7600,7600,1,Kijege,Kijege,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,33.03,20.3851157636985,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7601,7601,1,Kikingo,Kikingo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,12.03,9.38450258623471,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7602,7602,1,Kikuyu Escarpment,Kikuyu Escarpment,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,376.19,414.850508303104,Not Applicable,0,Designated,1943,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,7604,7604,1,Kilombe Hill,Kilombe Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,15.34,32.4415162459467,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7606,7606,1,Kimojoch,Kimojoch,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.62,7.75050892316129,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7610,7610,1,Kipkabus (Uasin/Gishu),Kipkabus (Uasin/Gishu),Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,58.27,69.4038163544992,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7611,7611,1,Kipkabus (Elg-Marak),Kipkabus (Elg-Marak),Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,67.6,5.46184789773886,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7670,7670,1,Munguni,Munguni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.89,4.66213469675271,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7612,7612,1,Kipkunurr,Kipkunurr,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,158.92,153.616227494124,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7613,7613,1,Kipipiri,Kipipiri,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,50.77,43.2293793516941,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,7614,7614,1,Kiptaberr,Kiptaberr,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,128.01,107.003336979451,Not Applicable,0,Designated,1967,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7619,7619,1,Kitondu,Kitondu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,10.93,12.6995202563254,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7624,7624,1,Kyemundu,Kyemundu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.47,2.05909141236163,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7625,7625,1,Kitalale,Kitalale,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,20.7,19.5585927575474,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7626,7626,1,Lariak,Lariak,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,49.88,51.9043018984881,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7627,7627,1,Lelan,Lelan,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,145.16,110.688573943507,Not Applicable,0,Designated,1958,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7631,7631,1,Londiani,Londiani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.06,214.67768080092,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7632,7632,1,Lugari,Lugari,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,21.93,17.043899065084,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-800,KEN,KEN
Polygon,7633,7633,1,Loitokitok,Loitokitok,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.66,27.7362875725878,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7636,7636,1,Mailuganji,Mailuganji,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,16.85,18.1845015813793,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7637,7637,1,Maji Mazuri,Maji Mazuri,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,78.09,80.9839632740964,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7638,7638,1,Makongo-kitui,Makongo-kitui,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,24.47,32.357323717794,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7640,7640,1,Makuli-nguuta,Makuli-nguuta,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,16.76,13.8624095675732,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7645,7645,1,Marmanet,Marmanet,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,226.44,208.902059274523,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7647,7647,1,Marsabit,Marsabit,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,157.78,147.306811550685,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7648,7648,1,Mataa,Mataa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,0.48,9.41225492107779,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7650,7650,1,Mau Narok,Mau Narok,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,8.51,6.42126241882673,Not Applicable,0,Designated,1967,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7651,7651,1,Menengai,Menengai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,57.37,55.2533928436921,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7653,7653,1,Imenti or Upper Imenti,Imenti or Upper Imenti,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,121.99,122.530130837907,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,495,KE-400,KEN,KEN
Polygon,7654,7654,1,Metkei,Metkei,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,19.58,17.5494095956469,Not Applicable,0,Designated,1954,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7655,7655,1,Mkongani North,Mkongani North,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,11.65,8.87281943043685,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-300,KEN,KEN
Polygon,7656,7656,1,Mkongani West,Mkongani West,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,14.08,15.0193565704728,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-300,KEN,KEN
Polygon,7660,7660,1,Mount Elgon,Mount Elgon,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,730.89,607.56764827837,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-800,KEN,KEN
Polygon,7662,7662,1,Mount Londiani,Mount Londiani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,301.52,222.113508598912,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7663,7663,1,Mount Nyiru,Mount Nyiru,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,454.96,458.917830710777,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7664,7664,1,Mrima,Mrima,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.9,3.33478027385222,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-300,KEN,KEN
Polygon,7666,7666,1,Muguga,Muguga,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.25,1.43004501300438,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,7672,7672,1,Mutejwa,Mutejwa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,13.18,8.63277523593627,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7673,7673,1,Mutharanga,Mutharanga,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.93,6.16996174071158,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7674,7674,1,Mutito,Mutito,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,19.75,30.7623833403016,Not Applicable,0,Designated,1962,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7676,7676,1,Mwachi,Mwachi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.81,8.26690700122417,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7682,7682,1,Nakuru,Nakuru,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,6.31,4.53560541922376,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7683,7683,1,Ngare Ndare,Ngare Ndare,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,55.77,56.0138844094472,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,495,KE-400,KEN,KEN
Polygon,7685,7685,1,Ndotos Range,Ndotos Range,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,932.05,956.201330133155,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7724,7724,1,Thuuri,Thuuri,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.32,6.56263249995914,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7687,7687,1,Ngaia,Ngaia,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,43.14,83.033272453346,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7688,7688,1,Ngamba,Ngamba,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,11.41,9.32719226370084,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7689,7689,1,Ngong Road,Ngong Road,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,10.39,10.5889807741338,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-110,KEN,KEN
Polygon,7690,7690,1,Njuguni,Njuguni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,19.87,17.9452170220947,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7692,7692,1,North Nandi,North Nandi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,113.45,112.065449311913,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7725,7725,1,Timau,Timau,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.95,3.80316314681374,Not Applicable,0,Designated,1950,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7693,7693,1,Northern Tinderet,Northern Tinderet,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,262.85,294.541586480978,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7694,7694,1,Nthangu,Nthangu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,8.45,10.6730868395509,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,7696,7696,1,Nuu,Nuu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,25.32,45.478314815606,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7697,7697,1,Nyambeni,Nyambeni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,54.54,52.4291118508374,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7701,7701,1,Nzaui,Nzaui,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,10.01,14.3402264558292,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7736,7736,1,Uaso Narok,Uaso Narok,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,19.66,12.2965682096146,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7702,7702,1,Ol-arabel,Ol-arabel,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,97.38,99.3755931658551,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7703,7703,1,Ol-bolossat,Ol-bolossat,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,32.69,36.2085514215746,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,Not Reported,KEN,KEN
Polygon,7704,7704,1,Ololua,Ololua,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,6.39,5.99268132188783,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-110,KEN,KEN
Polygon,7705,7705,1,Ol-pusimoru,Ol-pusimoru,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,172.58,357.920531100022,Not Applicable,0,Designated,1957,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7707,7707,1,Perkerra Catchment,Perkerra Catchment,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,44.14,52.5116493183915,Not Applicable,0,Designated,1962,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7744,7744,1,Witu,Witu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,40.02,23.140578660828,Not Applicable,0,Designated,1962,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-300,KEN,KEN
Polygon,7708,7708,1,Rumuruti,Rumuruti,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,65.51,62.1709633227441,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7709,7709,1,Saimo,Saimo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,7.27,9.98295189071313,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7713,7713,1,Sogotio,Sogotio,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,35.55,33.1265294753881,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7719,7719,1,South Nandi,South Nandi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,195.68,199.270476690814,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7720,7720,1,Sekhendu,Sekhendu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,8.04,7.54555320271314,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7722,7722,1,Taressia,Taressia,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,3.75,3.60778131225919,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7723,7723,1,Thunguru Hill,Thunguru Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,5.54,8.75996523022211,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-400,KEN,KEN
Polygon,7726,7726,1,Timboroa,Timboroa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,58.13,53.1058764445397,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7727,7727,1,Tinderet,Tinderet,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,281.67,339.871259209879,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7730,7730,1,Transmara,Transmara,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,344.57,377.362117013898,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,7734,7734,1,Turbo,Turbo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,108.14,110.988407421536,Not Applicable,0,Designated,1968,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-800,KEN,KEN
Polygon,7887,7887,1,Central Island,Central Island,National Park,National Park,National,II,Not Applicable,0,0,0,5,10.6945099865913,Not Applicable,0,Designated,1983,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,177,KE-700,KEN,KEN
Polygon,7888,7888,1,South Island,South Island,National Park,National Park,National,II,Not Applicable,0,0,0,38.8,86.1935893431661,Not Applicable,0,Designated,1983,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,177,KE-700,KEN,KEN
Polygon,10750,10750,1,Kerio Valley,Kerio Valley,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,65.7,49.3602760114996,Not Applicable,0,Designated,1983,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,177,KE-700,KEN,KEN
Polygon,12345,12345,1,Mombasa,Mombasa,Marine National Reserve,Marine National Reserve,National,Not Reported,Not Applicable,2,200,195.734749278217,200,195.296948295925,Not Reported,0,Designated,1986,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,Not Reported,1069,Marine,KEN,KEN
Polygon,19562,19562,1,Longonot,Longonot,National Park,National Park,National,II,Not Applicable,0,0,0,52,28.5453862503087,Not Applicable,0,Designated,1983,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,177,KE-700,KEN,KEN
Polygon,19568,19568,1,Mpunguti,Mpunguti,Marine National Reserve,Marine National Reserve,National,VI,Not Applicable,2,11,12.9545914111876,28,12.9256158058543,Not Reported,0,Designated,1978,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,Not Reported,1058,Not Reported,KEN,KEN
Polygon,33496,33496,1,South Laikipia,South Laikipia,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,35,20.8197007664381,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,33498,33498,1,Southern Mau,Southern Mau,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,1.28,0.776744583693966,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,33443,33443,1,Eastern Mau,Eastern Mau,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,660.67,661.153228869962,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,33450,33450,1,Kakamega,Kakamega,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,178.38,180.976650586578,Not Applicable,0,Designated,1933,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-800,KEN,KEN
Polygon,33464,33464,1,Lusoi,Lusoi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,2.68,3.78123363575217,Not Applicable,0,Designated,1984,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-200,KEN,KEN
Polygon,33476,33476,1,Mumbaka,Mumbaka,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,4.44,3.19984133680351,Not Applicable,0,Designated,1986,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-800,KEN,KEN
Polygon,33485,33485,1,Ngong Hills,Ngong Hills,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,30.81,32.5240524313691,Not Applicable,0,Designated,1985,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
